Video Index,Detections,Processing Time (seconds),Density of Detections,"Top 100 Detections (Avg Confidence, Length)","Top 100 Confidences (Avg Confidence, Length)",Label
0095-01.mp4,8,5.642582654953003,1.4177904851739618,"[(0.5, 2), (0.71, 1), (0.39, 1), (0.36, 1), (0.31, 1), (0.37, 1), (0.33, 1)]","[(0.71, 1), (0.5, 2), (0.39, 1), (0.37, 1), (0.36, 1), (0.33, 1), (0.31, 1)]",SR
0095-02.mp4,94,371.74991488456726,0.2528581614583237,"[(0.49142857142857144, 6), (0.5516666666666667, 5), (0.51, 4), (0.43, 3), (0.405, 2), (0.675, 2), (0.47, 2), (0.45, 2), (0.645, 2), (0.45, 2), (0.545, 2), (0.31, 2), (0.41500000000000004, 2), (0.44, 2), (0.5599999999999999, 2), (0.41500000000000004, 2), (0.33, 1), (0.6, 1), (0.78, 1), (0.52, 1), (0.43, 1), (0.48, 1), (0.31, 1), (0.44, 1), (0.37, 1), (0.3, 1), (0.32, 1), (0.56, 1), (0.36, 1), (0.46, 1), (0.54, 1), (0.64, 1), (0.31, 1), (0.65, 1), (0.34, 1), (0.64, 1), (0.32, 1), (0.35, 1), (0.37, 1), (0.35, 1), (0.51, 1), (0.32, 1), (0.35, 1), (0.37, 1), (0.36, 1), (0.3, 1), (0.49, 1), (0.45, 1), (0.7, 1), (0.73, 1), (0.46, 1), (0.73, 1), (0.33, 1), (0.44, 1), (0.63, 1), (0.39, 1), (0.48, 1), (0.48, 1), (0.69, 1), (0.49, 1), (0.4, 1), (0.31, 1), (0.64, 1), (0.86, 1), (0.64, 1), (0.78, 1)]","[(0.86, 1), (0.78, 1), (0.78, 1), (0.73, 1), (0.73, 1), (0.7, 1), (0.69, 1), (0.675, 2), (0.65, 1), (0.645, 2), (0.64, 1), (0.64, 1), (0.64, 1), (0.64, 1), (0.63, 1), (0.6, 1), (0.56, 1), (0.5599999999999999, 2), (0.5516666666666667, 5), (0.545, 2), (0.54, 1), (0.52, 1), (0.51, 1), (0.51, 4), (0.49142857142857144, 6), (0.49, 1), (0.49, 1), (0.48, 1), (0.48, 1), (0.48, 1), (0.47, 2), (0.46, 1), (0.46, 1), (0.45, 2), (0.45, 2), (0.45, 1), (0.44, 1), (0.44, 2), (0.44, 1), (0.43, 3), (0.43, 1), (0.41500000000000004, 2), (0.41500000000000004, 2), (0.405, 2), (0.4, 1), (0.39, 1), (0.37, 1), (0.37, 1), (0.37, 1), (0.36, 1), (0.36, 1), (0.35, 1), (0.35, 1), (0.35, 1), (0.34, 1), (0.33, 1), (0.33, 1), (0.32, 1), (0.32, 1), (0.32, 1), (0.31, 1), (0.31, 2), (0.31, 1), (0.31, 1), (0.3, 1), (0.3, 1)]",SR
0096-OP.mp4,183,472.2130270004273,0.3875369579751861,"[(0.45285714285714285, 7), (0.5814285714285713, 7), (0.5933333333333334, 6), (0.57875, 6), (0.6649999999999999, 6), (0.48333333333333334, 6), (0.48285714285714293, 5), (0.45499999999999996, 4), (0.7225, 4), (0.42000000000000004, 4), (0.735, 4), (0.42, 4), (0.6366666666666666, 3), (0.47000000000000003, 3), (0.7200000000000001, 3), (0.5766666666666667, 3), (0.38500000000000006, 3), (0.45, 3), (0.5700000000000001, 2), (0.48, 2), (0.385, 2), (0.49, 2), (0.41500000000000004, 2), (0.635, 2), (0.615, 2), (0.505, 2), (0.605, 2), (0.53, 2), (0.455, 2), (0.85, 1), (0.42, 1), (0.72, 1), (0.42, 1), (0.43, 1), (0.38, 1), (0.58, 1), (0.63, 1), (0.36, 1), (0.57, 1), (0.83, 1), (0.4, 1), (0.43, 1), (0.52, 1), (0.35, 1), (0.49, 1), (0.33, 1), (0.36, 1), (0.64, 1), (0.45, 1), (0.34, 1), (0.34, 1), (0.62, 1), (0.63, 1), (0.34, 1), (0.37, 1), (0.34, 1), (0.51, 1), (0.4, 1), (0.52, 1), (0.44, 1), (0.33, 1), (0.34, 1), (0.42, 1), (0.66, 1), (0.43, 1), (0.31, 1), (0.43, 1), (0.73, 1), (0.45, 1), (0.64, 1), (0.57, 1), (0.38, 1), (0.52, 1), (0.3, 1), (0.78, 1), (0.32, 1), (0.4, 1), (0.44, 1), (0.65, 1), (0.53, 1), (0.46, 1), (0.52, 1), (0.53, 1), (0.31, 1), (0.87, 1), (0.52, 1), (0.59, 1), (0.49, 1), (0.42, 1), (0.34, 1), (0.77, 1), (0.34, 1), (0.41, 1), (0.53, 1), (0.63, 1), (0.48, 1), (0.43, 1), (0.32, 1), (0.32, 1), (0.32, 1)]","[(0.87, 1), (0.85, 1), (0.83, 1), (0.83, 1), (0.78, 1), (0.77, 1), (0.735, 4), (0.73, 1), (0.7225, 4), (0.7200000000000001, 3), (0.72, 1), (0.6649999999999999, 6), (0.66, 1), (0.65, 1), (0.64, 1), (0.64, 1), (0.6366666666666666, 3), (0.635, 2), (0.63, 1), (0.63, 1), (0.63, 1), (0.62, 1), (0.615, 2), (0.605, 2), (0.5933333333333334, 6), (0.59, 1), (0.5814285714285713, 7), (0.58, 1), (0.57875, 6), (0.5766666666666667, 3), (0.5700000000000001, 2), (0.57, 1), (0.57, 1), (0.53, 1), (0.53, 1), (0.53, 1), (0.53, 2), (0.52, 1), (0.52, 1), (0.52, 1), (0.52, 1), (0.52, 1), (0.51, 1), (0.505, 2), (0.5, 1), (0.49, 1), (0.49, 2), (0.49, 1), (0.48333333333333334, 6), (0.48285714285714293, 5), (0.48, 2), (0.48, 1), (0.48, 1), (0.47000000000000003, 3), (0.46, 1), (0.455, 2), (0.45499999999999996, 4), (0.45285714285714285, 7), (0.45, 1), (0.45, 1), (0.45, 3), (0.44, 1), (0.44, 1), (0.43, 1), (0.43, 1), (0.43, 1), (0.43, 1), (0.43, 1), (0.42000000000000004, 4), (0.42, 1), (0.42, 1), (0.42, 1), (0.42, 1), (0.42, 4), (0.41500000000000004, 2), (0.41, 1), (0.41, 1), (0.4, 1), (0.4, 1), (0.4, 1), (0.38500000000000006, 3), (0.385, 2), (0.38, 1), (0.38, 1), (0.37, 1), (0.36, 1), (0.36, 1), (0.35, 1), (0.34, 1), (0.34, 1), (0.34, 1), (0.34, 1), (0.34, 1), (0.34, 1), (0.34, 1), (0.33, 1), (0.33, 1), (0.32, 1), (0.32, 1), (0.32, 1)]",SR
0096-OP-01.mp4,177,475.3619837760925,0.372347823429169,"[(0.6439999999999999, 10), (0.5277777777777778, 9), (0.6088888888888888, 9), (0.5650000000000001, 4), (0.665, 4), (0.57, 4), (0.53, 3), (0.5233333333333333, 3), (0.42333333333333334, 3), (0.6233333333333334, 3), (0.38666666666666666, 3), (0.5099999999999999, 3), (0.5866666666666666, 3), (0.5599999999999999, 3), (0.5599999999999999, 3), (0.6799999999999999, 2), (0.36, 2), (0.6599999999999999, 2), (0.54, 2), (0.57, 2), (0.725, 2), (0.505, 2), (0.485, 2), (0.5700000000000001, 2), (0.53, 2), (0.43500000000000005, 2), (0.54, 1), (0.3, 1), (0.39, 1), (0.58, 1), (0.33, 1), (0.52, 1), (0.59, 1), (0.48, 1), (0.31, 1), (0.5, 1), (0.31, 1), (0.45, 1), (0.49, 1), (0.35, 1), (0.68, 1), (0.67, 1), (0.62, 1), (0.33, 1), (0.47, 1), (0.59, 1), (0.62, 1), (0.85, 1), (0.64, 1), (0.36, 1), (0.66, 1), (0.76, 1), (0.46, 1), (0.76, 1), (0.73, 1), (0.36, 1), (0.3, 1), (0.4, 1), (0.39, 1), (0.43, 1), (0.3, 1), (0.3, 1), (0.37, 1), (0.51, 1), (0.34, 1), (0.53, 1), (0.7, 1), (0.56, 1), (0.48, 1), (0.31, 1), (0.3, 1), (0.48, 1), (0.38, 1), (0.31, 1), (0.3, 1), (0.31, 1), (0.84, 1), (0.54, 1), (0.58, 1), (0.42, 1), (0.55, 1), (0.32, 1), (0.3, 1), (0.55, 1), (0.32, 1), (0.57, 1), (0.73, 1), (0.57, 1), (0.33, 1), (0.65, 1), (0.49, 1), (0.53, 1), (0.79, 1), (0.64, 1), (0.46, 1), (0.78, 1), (0.54, 1), (0.61, 1), (0.36, 1), (0.38, 1)]","[(0.85, 1), (0.84, 1), (0.79, 1), (0.78, 1), (0.77, 1), (0.76, 1), (0.76, 1), (0.73, 1), (0.73, 1), (0.725, 2), (0.72, 1), (0.7, 1), (0.68, 1), (0.6799999999999999, 2), (0.67, 1), (0.67, 1), (0.665, 4), (0.66, 1), (0.6599999999999999, 2), (0.65, 1), (0.65, 1), (0.6439999999999999, 10), (0.64, 1), (0.64, 1), (0.6233333333333334, 3), (0.62, 1), (0.62, 1), (0.61, 1), (0.6088888888888888, 9), (0.59, 1), (0.59, 1), (0.5866666666666666, 3), (0.58, 1), (0.58, 1), (0.5700000000000001, 2), (0.57, 2), (0.57, 1), (0.57, 1), (0.57, 4), (0.5650000000000001, 4), (0.56, 1), (0.56, 1), (0.5599999999999999, 3), (0.5599999999999999, 3), (0.55, 1), (0.55, 1), (0.54, 1), (0.54, 2), (0.54, 1), (0.54, 1), (0.54, 1), (0.53, 3), (0.53, 1), (0.53, 1), (0.53, 2), (0.5277777777777778, 9), (0.5233333333333333, 3), (0.52, 1), (0.51, 1), (0.5099999999999999, 3), (0.505, 2), (0.5, 1), (0.49, 1), (0.49, 1), (0.49, 1), (0.485, 2), (0.48, 1), (0.48, 1), (0.48, 1), (0.47, 1), (0.46, 1), (0.46, 1), (0.45, 1), (0.43500000000000005, 2), (0.43, 1), (0.43, 1), (0.42333333333333334, 3), (0.42, 1), (0.42, 1), (0.42, 1), (0.41, 1), (0.4, 1), (0.39, 1), (0.39, 1), (0.38666666666666666, 3), (0.38, 1), (0.38, 1), (0.38, 1), (0.38, 1), (0.37, 1), (0.36, 1), (0.36, 1), (0.36, 2), (0.36, 1), (0.35, 1), (0.34, 1), (0.33, 1), (0.33, 1), (0.33, 1), (0.32, 1)]",SR
0097-OP.mp4,22,189.48831629753116,0.1161021451341411,"[(0.6439999999999999, 5), (0.365, 2), (0.36, 2), (0.315, 2), (0.69, 1), (0.3, 1), (0.33, 1), (0.76, 1), (0.48, 1), (0.55, 1), (0.32, 1), (0.54, 1), (0.37, 1), (0.32, 1), (0.32, 1)]","[(0.76, 1), (0.69, 1), (0.6439999999999999, 5), (0.55, 1), (0.54, 1), (0.48, 1), (0.37, 1), (0.365, 2), (0.36, 2), (0.33, 1), (0.32, 1), (0.32, 1), (0.32, 1), (0.315, 2), (0.3, 1)]",SR
0098-OP.mp4,71,354.7362959384918,0.2001486761092831,"[(0.488, 5), (0.5825, 4), (0.5775, 4), (0.8466666666666667, 3), (0.5066666666666667, 3), (0.35, 2), (0.435, 2), (0.43000000000000005, 2), (0.51, 2), (0.56, 2), (0.485, 2), (0.43, 2), (0.42, 2), (0.39, 2), (0.45, 1), (0.34, 1), (0.37, 1), (0.57, 1), (0.49, 1), (0.61, 1), (0.58, 1), (0.75, 1), (0.37, 1), (0.45, 1), (0.51, 1), (0.54, 1), (0.54, 1), (0.87, 1), (0.8, 1), (0.49, 1), (0.55, 1), (0.33, 1), (0.37, 1), (0.3, 1), (0.6, 1), (0.58, 1), (0.46, 1), (0.33, 1), (0.32, 1), (0.34, 1), (0.31, 1), (0.39, 1), (0.61, 1), (0.55, 1), (0.43, 1), (0.41, 1), (0.41, 1), (0.7, 1)]","[(0.87, 1), (0.8466666666666667, 3), (0.8, 1), (0.75, 1), (0.7, 1), (0.61, 1), (0.61, 1), (0.6, 1), (0.5825, 4), (0.58, 1), (0.58, 1), (0.5775, 4), (0.57, 1), (0.56, 2), (0.55, 1), (0.55, 1), (0.54, 1), (0.54, 1), (0.51, 1), (0.51, 2), (0.5066666666666667, 3), (0.49, 1), (0.49, 1), (0.488, 5), (0.485, 2), (0.46, 1), (0.45, 1), (0.45, 1), (0.435, 2), (0.43000000000000005, 2), (0.43, 2), (0.43, 1), (0.42, 2), (0.41, 1), (0.41, 1), (0.39, 2), (0.39, 1), (0.37, 1), (0.37, 1), (0.37, 1), (0.35, 2), (0.34, 1), (0.34, 1), (0.33, 1), (0.33, 1), (0.32, 1), (0.31, 1), (0.3, 1)]",SR
0098-OP-04.mp4,36,249.69551873207087,0.1441755950719677,"[(0.5316666666666666, 6), (0.4925, 4), (0.5549999999999999, 4), (0.6233333333333334, 3), (0.4, 2), (0.35, 2), (0.44000000000000006, 2), (0.31, 1), (0.55, 1), (0.34, 1), (0.3, 1), (0.54, 1), (0.45, 1), (0.31, 1), (0.58, 1), (0.63, 1), (0.4, 1), (0.4, 1), (0.49, 1), (0.48, 1)]","[(0.63, 1), (0.6233333333333334, 3), (0.58, 1), (0.5549999999999999, 4), (0.55, 1), (0.54, 1), (0.5316666666666666, 6), (0.4925, 4), (0.49, 1), (0.48, 1), (0.45, 1), (0.44000000000000006, 2), (0.4, 2), (0.4, 1), (0.4, 1), (0.35, 2), (0.34, 1), (0.31, 1), (0.31, 1), (0.3, 1)]",SR
0098-OP-01.mp4,149,258.016086101532,0.5774833742008123,"[(0.5371428571428571, 7), (0.805, 6), (0.725, 6), (0.7166666666666667, 6), (0.49, 4), (0.45, 4), (0.6233333333333333, 3), (0.45999999999999996, 3), (0.58, 3), (0.5, 3), (0.43, 3), (0.36, 2), (0.38, 2), (0.6499999999999999, 2), (0.6950000000000001, 2), (0.44, 2), (0.53, 2), (0.57, 2), (0.535, 2), (0.35, 2), (0.495, 2), (0.635, 2), (0.655, 2), (0.475, 2), (0.32499999999999996, 2), (0.73, 2), (0.41500000000000004, 2), (0.42, 2), (0.6699999999999999, 2), (0.535, 2), (0.6, 2), (0.455, 2), (0.405, 2), (0.35, 2), (0.87, 1), (0.31, 1), (0.35, 1), (0.36, 1), (0.65, 1), (0.43, 1), (0.68, 1), (0.46, 1), (0.57, 1), (0.56, 1), (0.41, 1), (0.62, 1), (0.63, 1), (0.35, 1), (0.46, 1), (0.37, 1), (0.82, 1), (0.66, 1), (0.85, 1), (0.3, 1), (0.34, 1), (0.34, 1), (0.3, 1), (0.48, 1), (0.59, 1), (0.75, 1), (0.57, 1), (0.58, 1), (0.6, 1), (0.38, 1), (0.3, 1), (0.76, 1), (0.54, 1), (0.62, 1), (0.46499999999999997, 1), (0.47, 1), (0.35, 1), (0.44, 1), (0.42, 1), (0.43, 1), (0.47, 1), (0.51, 1), (0.33, 1), (0.32, 1), (0.49, 1), (0.32, 1), (0.46, 1), (0.31, 1), (0.42, 1), (0.36, 1), (0.35, 1), (0.5, 1), (0.81, 1), (0.37, 1)]","[(0.87, 1), (0.85, 1), (0.82, 1), (0.81, 1), (0.805, 6), (0.76, 1), (0.75, 1), (0.73, 2), (0.725, 6), (0.7166666666666667, 6), (0.6950000000000001, 2), (0.68, 1), (0.6699999999999999, 2), (0.66, 1), (0.655, 2), (0.65, 1), (0.6499999999999999, 2), (0.635, 2), (0.63, 1), (0.6233333333333333, 3), (0.62, 1), (0.62, 1), (0.6, 1), (0.6, 2), (0.59, 1), (0.58, 1), (0.58, 3), (0.57, 1), (0.57, 2), (0.57, 1), (0.56, 1), (0.54, 1), (0.5371428571428571, 7), (0.535, 2), (0.535, 2), (0.53, 2), (0.51, 1), (0.5, 3), (0.5, 1), (0.495, 2), (0.49, 4), (0.49, 1), (0.48, 1), (0.475, 2), (0.47, 1), (0.47, 1), (0.46499999999999997, 1), (0.46, 1), (0.46, 1), (0.46, 1), (0.45999999999999996, 3), (0.455, 2), (0.45, 4), (0.44, 2), (0.44, 1), (0.43, 1), (0.43, 1), (0.43, 3), (0.42, 1), (0.42, 2), (0.42, 1), (0.41500000000000004, 2), (0.41, 1), (0.405, 2), (0.38, 2), (0.38, 1), (0.37, 1), (0.37, 1), (0.36, 1), (0.36, 2), (0.36, 1), (0.35, 1), (0.35, 1), (0.35, 2), (0.35, 1), (0.35, 1), (0.35, 2), (0.34, 1), (0.34, 1), (0.33, 1), (0.32499999999999996, 2), (0.32, 1), (0.32, 1), (0.31, 1), (0.31, 1), (0.3, 1), (0.3, 1), (0.3, 1)]",SR
0099.mp4,9,138.8937966823578,0.0647977103007882,"[(0.48000000000000004, 2), (0.36, 1), (0.43, 1), (0.4, 1), (0.37, 1), (0.5, 1), (0.35, 1), (0.37, 1)]","[(0.5, 1), (0.48000000000000004, 2), (0.43, 1), (0.4, 1), (0.37, 1), (0.37, 1), (0.36, 1), (0.35, 1)]",SR
0100-OP.mp4,170,261.5594675540924,0.6499477980656263,"[(0.6003333333333332, 22), (0.438, 5), (0.45499999999999996, 4), (0.55, 4), (0.4625, 4), (0.785, 4), (0.39, 4), (0.46666666666666673, 3), (0.5499999999999999, 3), (0.4333333333333333, 3), (0.8133333333333334, 3), (0.475, 2), (0.39, 2), (0.385, 2), (0.42, 2), (0.45999999999999996, 2), (0.405, 2), (0.42000000000000004, 2), (0.455, 2), (0.495, 2), (0.58, 2), (0.375, 2), (0.6, 2), (0.485, 2), (0.43999999999999995, 2), (0.58, 2), (0.32, 2), (0.55, 2), (0.625, 2), (0.58, 2), (0.35, 1), (0.71, 1), (0.31, 1), (0.5, 1), (0.8, 1), (0.4, 1), (0.45, 1), (0.36, 1), (0.72, 1), (0.41, 1), (0.6, 1), (0.33, 1), (0.47, 1), (0.4, 1), (0.36, 1), (0.51, 1), (0.59, 1), (0.31, 1), (0.62, 1), (0.57, 1), (0.3, 1), (0.78, 1), (0.82, 1), (0.39, 1), (0.31, 1), (0.34, 1), (0.43, 1), (0.34, 1), (0.54, 1), (0.6, 1), (0.41, 1), (0.32, 1), (0.38, 1), (0.62, 1), (0.46, 1), (0.32, 1), (0.33, 1), (0.51, 1), (0.65, 1), (0.58, 1), (0.47, 1), (0.37, 1), (0.53, 1), (0.56, 1), (0.72, 1), (0.32, 1), (0.36, 1), (0.48, 1), (0.39, 1), (0.85, 1), (0.59, 1), (0.32, 1), (0.49, 1), (0.4, 1), (0.8, 1), (0.6, 1), (0.42, 1), (0.4, 1), (0.34, 1), (0.7, 1), (0.53, 1), (0.46, 1), (0.54, 1)]","[(0.85, 1), (0.82, 1), (0.8133333333333334, 3), (0.8, 1), (0.8, 1), (0.785, 4), (0.78, 1), (0.72, 1), (0.72, 1), (0.71, 1), (0.7, 1), (0.65, 1), (0.625, 2), (0.62, 1), (0.62, 1), (0.6003333333333332, 22), (0.6, 1), (0.6, 2), (0.6, 1), (0.6, 1), (0.59, 1), (0.59, 1), (0.58, 2), (0.58, 2), (0.58, 1), (0.58, 2), (0.57, 1), (0.56, 1), (0.55, 4), (0.55, 2), (0.5499999999999999, 3), (0.54, 1), (0.54, 1), (0.53, 1), (0.53, 1), (0.51, 1), (0.51, 1), (0.5, 1), (0.495, 2), (0.49, 1), (0.485, 2), (0.48, 1), (0.475, 2), (0.47, 1), (0.47, 1), (0.46666666666666673, 3), (0.4625, 4), (0.46, 1), (0.46, 1), (0.45999999999999996, 2), (0.455, 2), (0.45499999999999996, 4), (0.45, 1), (0.43999999999999995, 2), (0.438, 5), (0.4333333333333333, 3), (0.43, 1), (0.42000000000000004, 2), (0.42, 2), (0.42, 1), (0.41, 1), (0.41, 1), (0.405, 2), (0.4, 1), (0.4, 1), (0.4, 1), (0.4, 1), (0.39, 2), (0.39, 1), (0.39, 1), (0.39, 4), (0.385, 2), (0.38, 1), (0.375, 2), (0.37, 1), (0.36, 1), (0.36, 1), (0.36, 1), (0.35, 1), (0.34, 1), (0.34, 1), (0.34, 1), (0.33, 1), (0.33, 1), (0.32, 1), (0.32, 1), (0.32, 1), (0.32, 2), (0.32, 1), (0.31, 1), (0.31, 1), (0.31, 1), (0.3, 1)]",SR
0100-OP-01.mp4,34,187.0552613735199,0.1817644676249301,"[(0.72875, 8), (0.48875, 8), (0.385, 2), (0.38, 1), (0.48, 1), (0.5, 1), (0.51, 1), (0.45, 1), (0.66, 1), (0.54, 1), (0.41, 1), (0.39, 1), (0.42, 1), (0.31, 1), (0.3, 1), (0.66, 1), (0.47, 1), (0.67, 1), (0.53, 1)]","[(0.72875, 8), (0.67, 1), (0.66, 1), (0.66, 1), (0.54, 1), (0.53, 1), (0.51, 1), (0.5, 1), (0.48875, 8), (0.48, 1), (0.47, 1), (0.45, 1), (0.42, 1), (0.41, 1), (0.39, 1), (0.385, 2), (0.38, 1), (0.31, 1), (0.3, 1)]",SR
0101.mp4,48,134.25640773773193,0.357524834820304,"[(0.5475, 4), (0.42500000000000004, 4), (0.575, 2), (0.5800000000000001, 2), (0.455, 2), (0.46499999999999997, 2), (0.5349999999999999, 2), (0.485, 2), (0.38, 1), (0.32, 1), (0.66, 1), (0.36, 1), (0.37, 1), (0.47, 1), (0.65, 1), (0.34, 1), (0.47, 1), (0.41, 1), (0.41, 1), (0.4, 1), (0.42, 1), (0.5, 1), (0.36, 1), (0.35, 1), (0.43, 1), (0.44, 1), (0.67, 1), (0.65, 1), (0.42, 1), (0.4, 1), (0.6, 1), (0.46, 1), (0.42, 1), (0.47, 1), (0.55, 1), (0.59, 1)]","[(0.67, 1), (0.66, 1), (0.65, 1), (0.65, 1), (0.6, 1), (0.59, 1), (0.5800000000000001, 2), (0.575, 2), (0.55, 1), (0.5475, 4), (0.5349999999999999, 2), (0.5, 1), (0.485, 2), (0.47, 1), (0.47, 1), (0.47, 1), (0.46499999999999997, 2), (0.46, 1), (0.455, 2), (0.44, 1), (0.43, 1), (0.42500000000000004, 4), (0.42, 1), (0.42, 1), (0.42, 1), (0.41, 1), (0.41, 1), (0.4, 1), (0.4, 1), (0.38, 1), (0.37, 1), (0.36, 1), (0.36, 1), (0.35, 1), (0.34, 1), (0.32, 1)]",SR
0101-OP.mp4,24,146.03208470344543,0.1643474449381311,"[(0.5542857142857143, 7), (0.39666666666666667, 3), (0.54, 2), (0.42000000000000004, 2), (0.3, 1), (0.655, 1), (0.39, 1), (0.41, 1), (0.47, 1), (0.53, 1), (0.79, 1), (0.36, 1), (0.58, 1)]","[(0.79, 1), (0.655, 1), (0.58, 1), (0.5542857142857143, 7), (0.54, 2), (0.53, 1), (0.47, 1), (0.42000000000000004, 2), (0.41, 1), (0.39666666666666667, 3), (0.39, 1), (0.36, 1), (0.3, 1)]",SR
0102-OP-01.mp4,50,110.3098771572113,0.4532685674986389,"[(0.43, 5), (0.665, 4), (0.71, 4), (0.6133333333333334, 3), (0.62, 3), (0.44999999999999996, 3), (0.5, 2), (0.515, 2), (0.395, 2), (0.315, 2), (0.37, 2), (0.63, 2), (0.53, 1), (0.38, 1), (0.31, 1), (0.35, 1), (0.86, 1), (0.55, 1), (0.78, 1), (0.34, 1), (0.33, 1), (0.41, 1), (0.3, 1), (0.37, 1), (0.7, 1), (0.31, 1), (0.4, 1), (0.3, 1)]","[(0.86, 1), (0.78, 1), (0.71, 4), (0.7, 1), (0.665, 4), (0.63, 2), (0.62, 3), (0.6133333333333334, 3), (0.55, 1), (0.53, 1), (0.515, 2), (0.5, 2), (0.44999999999999996, 3), (0.43, 5), (0.41, 1), (0.4, 1), (0.395, 2), (0.38, 1), (0.37, 2), (0.37, 1), (0.35, 1), (0.34, 1), (0.33, 1), (0.315, 2), (0.31, 1), (0.31, 1), (0.3, 1), (0.3, 1)]",SR
0102-OP.mp4,0,0.5479221343994141,0.0,[],[],SR
0103-01.mp4,62,282.0437808036804,0.2198240281112802,"[(0.532, 5), (0.48, 3), (0.365, 3), (0.395, 2), (0.57, 2), (0.625, 2), (0.605, 2), (0.685, 2), (0.47, 2), (0.47, 2), (0.46, 1), (0.3, 1), (0.39, 1), (0.78, 1), (0.74, 1), (0.48, 1), (0.37, 1), (0.39, 1), (0.34, 1), (0.52, 1), (0.56, 1), (0.55, 1), (0.39, 1), (0.38, 1), (0.37, 1), (0.34, 1), (0.44, 1), (0.43, 1), (0.47, 1), (0.52, 1), (0.47, 1), (0.49, 1), (0.35, 1), (0.72, 1), (0.55, 1), (0.3, 1), (0.35, 1), (0.38, 1), (0.3, 1), (0.43, 1), (0.36, 1), (0.65, 1), (0.31, 1), (0.33, 1), (0.43, 1), (0.57, 1)]","[(0.78, 1), (0.74, 1), (0.72, 1), (0.685, 2), (0.65, 1), (0.625, 2), (0.605, 2), (0.57, 2), (0.57, 1), (0.56, 1), (0.55, 1), (0.55, 1), (0.532, 5), (0.52, 1), (0.52, 1), (0.49, 1), (0.48, 1), (0.48, 3), (0.47, 2), (0.47, 1), (0.47, 1), (0.47, 2), (0.46, 1), (0.44, 1), (0.43, 1), (0.43, 1), (0.43, 1), (0.395, 2), (0.39, 1), (0.39, 1), (0.39, 1), (0.38, 1), (0.38, 1), (0.37, 1), (0.37, 1), (0.365, 3), (0.36, 1), (0.35, 1), (0.35, 1), (0.34, 1), (0.34, 1), (0.33, 1), (0.31, 1), (0.3, 1), (0.3, 1), (0.3, 1)]",SR
